id|first_name|last_name|value
1140|Kuretake||15
1143|Chizuru|Maihara|10
77401|Akira|Morinozuka|10
1133|Umehito|Nekozawa|379
1139|Kirimi|Nekozawa|55
1138|Fuyumi|Ootori|100
1137|Yoshio|Ootori|36
19121|Tetsuya|Sendou|17
26292|Isao|Sonoda|17
1149|Yuzuru|Suou|17
1135|Tooru|Suzushima|21
1134|Shiro|Takaoji|15
25715|Yabu||10
36581|Mei|Yasumura|27
187463|Kafka|Hibino|361
187497|Reno|Ichikawa|272
187498|Kikoru|Shinomiya|295
187500|Mina|Ashiro|222
188031|Iharu|Furuhashi|69
187499|Soushirou|Hoshina|302
188971|Haruichi|Izumo|16
188970|Aoi|Kaguragi|15
188340|Kaijuu No. 9||10
198940|Gen|Narumi|289
208766|Konomi|Okonogi|10
198353|Isao|Shinomiya|20
208769|Hikari|Shinomiya|10
131549|Rimuru|Tempest|768
178576|Abil||21
188113|Albis||189
165300|Belyard||10
131944|Benimaru||502
131938|Beretta||15
194858|Carrion||55
191095|Charys||16
209576|Roy|Valentin|10
28296|Souichirou|Kurebayashi|241
168313|Clayman||55
169356|Cougar||10
197422|Guy|Crimson|267
139011|Leon|Cromwell|55
162770|Daikenja||261
131941|Diablo||572
194992|Young Yakuza Lieutenant||10
165297|Gazeru|Dwargo|55
165302|Eren||129
198015|Youm|Farmenas|23
215530|Footman||10
200352|Frey||80
165299|Fuse||10
165896|Gabiru||302
131935|Geld||334
217903|Geld I||22
187027|Gale|Gibson|10
165301|Gido||29
164900|Gobta||438
199019|Gobzo||100
188115|Grucius||31
131939|Hakurou||278
165853|Haruna||20
131934|Shizue|Izawa|476
216416|Jaine||10
165303|Kabaru||10
199170|Kagali||10
168677|Yuuki|Kagurazaka|108
165298|Vesta||15
164902|Kaijin||20
163251|Kurobee||10
167277|Laplace||160
218483|Middray||10
165016|Satoru|Mikami|55
194817|Kenya|Misaki|22
203532|Misery||15
188112|Kirara|Mizutani|35
188116|Mjurran||179
188056|Myrd||30
131936|Milim|Nava|586
169354|Orthos||10
200720|Phobio||10
131933|Ramiris||213
131940|Ranga||458
164901|Rigur||22
164899|Rigurd||172
194816|Alice|Rondo|55
179800|Hinata|Sakaguchi|241
215455|Miho|Sawatari|10
131937|Shion||525
131943|Shuna||531
131942|Souei||449
196212|Souka||39
188114|Suphia||186
188111|Kyouya|Tachibana|27
188110|Shougo|Taguchi|19
8278|Susumu|Nakoshi|528
80971|Nanako|Nanase|69
8087|Jonathan|Joestar|605
202585|Yuriko||10
202587|Yuzuru||10
25191|Toras||15
18062|Will A.|Zeppeli|384
227953|Adams||10
74099|Dario|Brando|69
74113|Bruford||168
101395|Butler||20
74101|Wang|Chan|15
74057|Dire||69
227954|Doobie||10
228316|Father Styx||10
74105|Jack||17
21956|George I|Joestar|115
228477|Kempo Fighter||10
92741|Poco||20
228475|Poco's Sister||10
20676|Leonardo|Lippi|22
4004|Dio|Brando|737
74109|Tarkus||16
228476|Tattoo||10
74097|Tonpeti||10
197799|Bartender||10
177105|Bob||90
201080|Butcher||10
201722||Gouda|10
201081|Kashira||10
191250|Koharu||10
201087|Kuma-san Bears Yakuza Boss||10
201090|Miku's Mother||10
201078|Nagai||10
201085|Old Lottery Runner||10
177107|Ryouta||10
197752|Sumiyoshi||10
194993|Town Chairman||10
201084|Urita||10
201079|Young Policeman||10
5013|Chrome|Dokuro|458
1535|Hayato|Gokudera|586
1858|Kyouya|Hibari|640
1859|Lambo||512
671|Reborn||557
1853|Mukuro|Rokudou|554
1861|Ryouhei|Sasagawa|396
24833|Luce||90
670|Tsunayoshi|Sawada|654
1556|Takeshi|Yamamoto|556
25190|Osamu|Abe|10
31335|Alaude||230
32417|Koyo|Aoba|15
25337|Aria||20
31337|Ugetsu|Asari|90
18629|Baishana||33
15976|Kensuke|Mochida|19
2167|Basil||262
20675|Nigella|Beankabul|10
4372|Belphegor||463
32084|Bester||55
1860|Bianchi||203
23337|Birds||16
24450|Bluebell||186
10752|Byakuran||441
1854|Dino|Cavallone|425
47257|Cervello||10
25183|Coach Enomoto||10
143445|Ferris|Olston|108
165168|Akiko|Tanabe|10
4375|Colonnello||307
24449|Daisy||20
19362|Daniela||15
1760|Fuuta|de la Stella|146
1856|Dr. Shamal||69
25184|Due||23
44245|Elena||15
9038|Enzo||55
19361|Fabio||10
125338|Fumiya|Kurimoto|238
24034|Fon||261
17565|Fran||484
31330|G.||186
12012|Gamma||218
15583|Genkishi||39
29701|Ghost||17
25186|Giannini||10
18417|Ginger Bread||55
12532|Giotto||448
36118|Gyuudon||10
18836|Iris|Hepburn|15
4376|Lussuria||189
8829|Hibird||303
1862|I-Pin||224
10641|Shouichi|Irie|305
47255|Jager||15
31930|Jirou||19
1882|Ken|Joshima|146
1883|Chikusa|Kakimoto|129
32416|Julie|Katou|18
26176|Uncle|Kawahira|69
24446|Kikyou||129
31338|Knuckle||16
31929|Kojirou||19
31435|Enma|Kozato|336
5231|Hana|Kurokawa|17
21788|Tetsuya|Kusakabe|39
31332|Lampo||20
1884|Lancia||108
41876|Lavina||16
9037|Leon||151
4374|Leviathan||20
23336|M.M.||55
5006|Mammon||239
38246|Mink||15
4378|Lal|Mirch|331
1855|Haru|Miura|287
35591|Kaoru|Mizuno|17
23587|Moretti||10
25187|Gola|Mosca|15
29304|Natsu||325
17175|Nosaru||55
33743|Rauji|Ooyama|10
25189|Oregano||19
18796|Rasiel||155
19356|Ricardo||39
27350|Roll||80
17730|Romario||20
9345|Romeo||15
1857|Kyouko|Sasagawa|198
5008|Iemitsu|Sawada|55
1881|Nana|Sawada|55
37399|Cozart|Shimon|80
31436|Shitopi||15
19360|Simora||10
156237|Aechmea||164
5004|Skull||211
31336|Daemon|Spade|224
10762|Spanner||331
4377|Superbi|Squalo|459
31437|Adelheid|Suzuki|69
55795|Talbot||10
17176|Tazaru||10
17174|Timoteo||15
24447|Torikabuto||28
25193|Tre||15
25194|Turmeric||10
18211|Uni||275
25195|Uno||10
18834|Uri||189
25192|Valensa||17
20952|Verde||122
19357|Vongola III||10
19358|Vongola IV||15
19359|Vongola V||20
4373|Xanxus||453
18596|Glo|Xinia|10
25188|Tsuyoshi|Yamamoto|15
24448|Zakuro||90
125274|Aculeasis||80
37135|Rena|Ichinose|26
125269|Alexandrite||296
123157|Amethyst||160
123177|Antarcticite||486
205254|Barbata||10
123173|Benitoite||55
123153|Bort||382
160895|Cairngorm||279
172500|Mami||10
110357|Cinnabar||449
123151|Diamond||460
123165|Euclase||201
156238|Ghost Quartz||270
123161|Goshenite||100
123179|Heliodor||10
154990|Hemimorphite||21
123163|Jade||192
123147|Kongou-sensei||270
155705|Lapis Lazuli||362
123159|Morganite||108
123167|Neptunite||15
123175|Obsidian||80
143446|Eddie|Olston|10
155534|Padparadscha||410
154992|Peridot||24
123169|Red Beryl||100
123149|Rutile||326
160896|Semi||16
154991|Sphene||19
160892|Variegatus||23
125273|Ventricosus||155
154989|Watermelon Tourmaline||20
125349|Masaki|Kobayashi|340
123155|Yellow Diamond||322
123171|Zircon||146
132225|Tomo|Aizawa|511
132227|Junichirou|Kubota|300
143801|Gorou|Aizawa|90
143800|Akemi|Aizawa|226
143803|Takeru|Gouma|15
132226|Misuzu|Gundou|577
167301|Misaki|Gundou|15
143802|Hanao||15
187154|Kuniki||10
143797|Naoko|Mifune|28
143796|Kousuke|Misaki|100
187153|Misuzu's Father||10
227222|Noda||10
143798|Chiyomi|Ogawa|100
136175|Carol|Olston|461
143799|Tatsumi|Tanabe|115
165169|Tatsurou|Tanabe|10
174462|Ryuuji|Ayukawa|496
174463|Yatora|Yaguchi|605
209677|Ayano|Aizawa|22
218866|Kirio|Fuji|108
192438|Maria|Hanakage|18
174467|Haruka|Hashida|407
200977|Takurou|Ishii|10
200173||Koigakubo|115
125346|Reiji|Kiriya|224
178332|Maki|Kuwana|398
196861|Kinemi|Miki|146
174465|Maru|Mori|289
202067|Yakumo|Murai|296
200976|Sae|Okada|10
174466|Mayu|Ooba|287
203060|Ryuuji's Father||27
172906|Masako|Saeki|228
200978|Hanako|Sakuraba|20
200176||Shirai|17
200177||Shirota|23
200172||Sumida|16
174461|Yotasuke|Takahashi|441
200175||Umino|10
200174||Utashima|17
212116|Marie|Yaguchi|10
200178||Yamamoto|31
15837|Teru|Kurebayashi|449
15838|Tasuku|Kurosaki|563
37138|Akira||179
37136|Tetsuya|Arai|10
37132|Kiyoshi|Hasegawa|39
37131|Masuda||55
133218|Hideo|Midorikawa|10
37139|Chiharu|Mori|10
25591|Riko|Onizuka|160
37134|Haruka|Sawaguchi|15
37137|Masumi|Takeda|10
125350|Ayano||10
172496|Chika||10
125341|Jun|Fujii|10
172494|Akihito|Fujii|10
125351|Fumiya's Mother||10
172498|Kanae||10
122371|Momo|Kashiwabara|348
172499|Jin|Katsuragi|10
125348|Kine||15
148932|Hibiki|Mikimoto|26
172501|Mina||10
190613|Misaki|Ogura|20
172502|Sanae||10
182638|Miyabi|Serizawa|286
172503|Shibata||10
190373|Kurumizawa|Shigemitsu|122
172497|Sister Fumiya||10
125340|Tsukiko|Tachibana|20
172504|Souichirou|Tsutaya|15
143981|Coco||370
143982|Qifrey||453
186988|Alaira||24
158852|Agat|Arkrome|329
231207|Adina|Arkrome|10
230187|Atuarto||15
195556|Beldaruit||129
230200|Brushbuddy||39
222966|Coco's Mother||10
222964|Custas||55
222965|Dagda||15
230191|Ekoh||10
230197|Ermile||10
230190|Etlan||10
206511|Euini||80
230201|Deanreldea|Ezrest|10
230202|Eolio |Ezrest|10
230189|Galga||10
230184|Hieheart||20
222962|Iguin||15
230195|Ininia||29
230185|Jujy||15
222968|Kukrow||10
230182|Lagler||10
230198|Lord Cladd||10
206368|Lord Estheath||15
230186|Loroga |Lowenton|10
220505|Luluci||55
206363|Nornoa||10
170229|Olruggio||335
230199|Princess Mia||10
158851|Riche||310
230183|Riliphin||10
230193|Sasaran||10
230196|Sinocia||10
206364|Tarta||90
158850|Tetia||236
230188|Utowin||10
230181|Vinnana||10
231208|Zayamaia||10
900000|Perseus||16
56063|Neko|Kuroha|437
92359|Kazumi|Schlierenzauer|384
95759|Kotori|Takatori|215
106041|Kogorou|Hashiratani|80
104841|Chisato|Ichijiku|18
108979|Miki||15
106007|Hatsuna|Wakabayashi|146
56061|Ryouta|Murakami|265
78469|Kana|Tachibana|269
106011|Mako|Fujisaki|151
104843|Kurofuku||17
78515|Nanami|Tokou|220
73019|Haruka|Kotoura|439
73023|Yuriko|Mifune|122
73025|Daichi|Muroto|206
77057|Zenzou|Kotoura|90
80629|Noriko||16
77063|Oshou||20
80635|Aki|Tsukino|20
77099|Yuu||17
73021|Yoshihisa|Manabe|330
73027|Hiyori|Moritani|160
77059|Kumiko|Kotoura|20
77061||Onozaki|20
76244|Amy||304
75358|Ledo||395
76250|Bellows||201
78787|Fairlock||19
78789|Joe||15
80225|Mayta||39
76254|Pinion||32
82825|Rackage||27
76246|Saaya||23
82073|Chamber||395
80221|Bebel||17
80219|Crown||15
78791|Kugel||16
76248|Melty||39
83337|Ordum||35
85929|Pinion's Brother||16
76252|Ridget||18
125801|Haruto|Fuwa|115
125798|Chihiro|Hashima|273
125800|Miyako|Shirakawa|320
157414|Ayane|Mitahora|15
155397|Kenjirou|Toki|16
125797|Itsuki|Hashima|329
125799|Nayuta|Kani|550
125802|Setsuna|Ena|108
156150|Kaiko|Mikuniyama|39
126631|Ashley|Oono|208
35504|Ayaka|Kagari|439
97163|Ai||21
97169|Touko|Hio|21
97159|Kotetsu|Katsura|19
99495|King||20
35505|Tanpopo|Kuraishi|266
74742|Medusa||55
97167|Mii||15
100939|Kyouichirou|Mikage|15
74740|Chronoire|Schwarz VI|203
99121|Komachi|Takamiya|22
99877|Wani Shinshi||39
35503|Honoka|Takamiya|252
100321|Evermilion||146
48083|Kazane|Kagari|192
97157|Rin|Kazari|122
128510|Atori|Kuramine|25
97165|Mai||15
97161|Mei|Menowa|69
98903||Obama|201
100941|Rinon|Otometachibana|30
100937|Seito Kaichou||15
43511|Kasumi|Takamiya|115
97155|Kanna|Utsugi|15
99119|Weekend||55
83237|Iroha|Igarashi|473
126018|Sumie|Ayado|168
126012|Yuuto|Itou|255
126020|Mitsuya|Takanashi|172
160829|Kie|Tsutsui|17
83235|Hikari|Tsutsui|361
160831|Ezomichi||21
126019|Arisa|Ishino|228
161508|Shingo|Mabuchi|15
160830|Kaoru|Tsutsui|15
171130|Hitoha|Hongou|346
171132|Rika|Sonezaki|343
171131|Niina|Sugawara|361
172028|Emi|Asada|17
172026|Kazusa's Mother||35
171731|Izumi|Norimoto|100
171492|Tomoaki|Yamagishi|155
171340|Kazusa|Onodera|403
171133|Momoko|Sudou|243
171491|Shun|Amagi|192
171596|Sonoe|Juujou|168
172032|Kazusa's Father||24
171493|Hisashi|Saegusa|16
172126|Emi|Tomita|21
17894|Celine||198
17364|Momo Belia|Deviluke|653
26644|Yuu|Kotegawa|39
24715|Saibai|Yuuki|21
17363|Nana Astar|Deviluke|434
102623|Smutts||27
17033|Ringo|Yuuki|16
193408|Kyouya|Hashiba|298
193410|Nanako|Kogure|283
193409|Aki|Shino|455
198203|Miyoko|Hashiba|39
193411|Eiko|Kawasegawa|368
193412|Tsurayuki|Rokuonji|100
202140|Maki|Hashiba|80
198198|Genkirou|Hikawa|20
198197|Misaki|Kanou|69
201579|Ayaka|Minori|80
199798|Keiko|Tomioka|69
181418|Akane|Kinoshita|433
215698|Takezou|Kamota|192
181421|Runa|Sasaki|192
215699|Yukari|Tsubaki|90
181419|Akito|Yamada|493
215697|Momoko|Maeda|80
181420|Eita|Sasaki|278
36184|Ohana|Matsumae|527
37212|Minko|Tsurugi|351
43951|Yousuke|Hiwatari|15
43082|Namiko|Igarashi|15
39203|Tarou|Jiroumaru|20
39199|Satsuki|Matsumae|236
39198|Tooru|Miyagishi|151
47615|Kirito|Sakurai|55
39197|Enishi|Shijima|21
39200|Renji|Togashi|20
37215|Nako|Oshimizu|353
43949|Masako|Hiwatari|23
47621|Yuki|Kaito|16
47439|Eri|Mizuno|15
39204|Sui|Shijima|151
39201|Denroku|Sukegawa|90
42947|Daughter|Tachibana|16
39195|Kouichi|Tanemura|115
39196|Tomoe|Wajima|69
39194|Yuina|Wakura|215
88187|Taka|Kamitani|290
41488|Kotarou|Kashima|493
157096|Maria|Inomata|262
205163|Yayoi|Kumatsuka|16
88183|Takuma|Mamizuka|176
158458|Kousuke|Mamizuka|20
41489|Youko|Morinomiya|55
88181|Midori|Sawatari|168
66903|Yoshihito|Usaida|294
41492|Hayato|Kamitani|359
39758|Ryuuichi|Kashima|353
158494|Hiroyuki|Inui|15
88177|Kirin|Kumatsuka|266
88185|Kazuma|Mamizuka|308
157098|Chuukichi|Nezu|249
41490|Keigo|Saikawa|280
159728|Yukari|Sawatari|29
157099|Yuki|Ushimaru|100
157097|Tomoya|Yagi|15
14451|Rei|Oogami|412
27197|Rui|Hachiouji|203
18210|Hitomi||280
34766|Sagashimono||55
21228|Yuuki|Tenpouin|419
34784|Yukihina||172
14452|Sakura|Sakurakouji|257
15582|Toki|Fujiwara|357
18607|Nenene|Fujiwara|15
17021|Masaomi|Heike|254
37482|Miyuki|Kanda|23
37481|Aoba|Takatsu|19
64591|Yashiro|Isana|515
64593|Reishi|Munakata|398
64599|Kurou|Yatogami|474
96715|Himori|Akiyama|69
68987|Saburouta|Bandou|39
94305|Andy|Domyouji|15
129975|Sukuna|Gojou|179
94297|Akira|Hidaka|15
109237|Nagare|Hisui|257
64623|Rikio|Kamamoto|100
70865|Daikaku|Kokujouji|20
64625|Izumo|Kusanagi|343
73003|Eric|Surt|69
64631|Misaki|Yata|535
83673|Gouki|Zenjou|100
64627|Anna|Kushina|426
64595|Neko||477
68985|Shouhei|Akagi|15
64619|Seri|Awashima|282
94303|Tatsuya|Enomoto|15
64621|Saruhiko|Fushimi|518
109239|Douhan|Hirasaka|21
129976|Tenkei|Iwafune|55
104039|Ryuuhou|Kamo|15
109241|Kotosaka||23
97411|Yukari|Mishakuji|234
72545|Ichigen|Miwa|20
64597|Mikoto|Suou|608
64629|Tatara|Totsuka|378
64633|Kukuri|Yukizome|32
125250|Juugo||462
125251|Rock||259
125228|Uno||418
147271|Director||16
134062|Yamato|Godai|164
136868|Inori|Hakkai|23
136860|Mitsuru|Hitokoe|293
136852|Momoko|Hyakushiki|305
136855|KAGU-8||35
136858|Musashi||140
136863|Mao|Nimaijita|28
136841|Shiro||15
136876|Trois||69
136861|Upa||168
125288|Nico||440
133800|Hajime|Sugoroku|365
145496|Elf||39
134061|Samon|Gokuu|310
136874|Honey||122
136864|Tomato|Ichijou|36
136856|Liang||155
136853|Kiji|Mitsuba|80
136862|Nijimasu|Nanairo|15
136873|Qi||20
136850|Hitoshi|Sugoroku|155
136851|Seitarou|Tanabata|269
136838|Tsukumo||203
136854|Kenshirou|Yozakura|122
3576|Alfons|Heiderich|300
6722|Fritz|Lang|17
10607|Noah||100
21477|Dietlinde|Eckart|15
16336|Rudolf|Hess|20
184970|Kubo||30
160189|Yuito|Aoi|292
160190|Hitomi|Tsukishiro|461
163790|Chigusa|Fukazawa|115
163787|Asagi|Kazano|215
165630|Ruri|Tsukishiro|15
163789|Shou|Yamabuki|90
160191|Kohaku|Tsukishiro|295
163788|Kurumi|Kawai|90
165632|Gen|Tsukishiro|15
165631|Yuzuha|Tsukishiro|22
127322|Jun|Naruse|458
127323|Takumi|Sakagami|244
139728|Motoki|Aizawa|31
132022|Izumi|Naruse|15
139745|Kaori|Takamura|15
127324|Natsuki|Nitou|269
127325|Daiki|Tasaki|255
139729|Toshinori|Iwaki|31
132024|Kazuki|Joushima|15
57285|Toda|Edogawa|15
21341|Teresa|Beria|186
29540|Hana|Katsuragi|211
21339|Mafuyu|Oribe|301
39036|Astarte||15
29544|Croa||34
29542|Elizabeth||115
29663|Eva-R||15
42511|Furu||35
35829|Yumie|Hiiragi|15
29703|Aoi|Kuchiba|15
31317|Fumika|Mitarai|140
31881|Urara|Oikawa|155
29548|Joshua|Phrygianos|39
31132|Mutsumi|Sendou|20
29539|Miyuri|Tsujidou|90
21506|Alexander Nikolaevich|Hell|448
29541|Ekaterina|Kurae|427
21340|Tomo|Yamanobe|292
29662|Eva-Q||30
31131|Taisuku|Fujiomi|30
29704|Yuu|Kuchiba|15
30460|Yuri|Noda|39
29549|Shinichiro|Ootori|23
42238|Jita|Phrygianos|39
39786|Lulu|Shiizaki|22
16895|Ryuuhei|Suga|15
17804|Kouji|Yakushamaru|15
16979|Shin|Misawa|15
2757|Lunar|Edomae|330
2567|Sun|Seto|444
5580|Iinchou||69
2625|Maki||186
12604|Yoshiuo|Minamoto|16
6181|Hideyoshi|Sarutobi|252
2633|Ren|Seto|129
7471|Akeno|Shiranui|238
2632|Nagasumi|Michishio|377
5426||Edomae|230
2568|Masa||427
12603|Mother|Michishio|33
3739|Kai|Mikawa|129
6182|Nakajima|Octopus|39
6180|Gouzaburou|Seto|263
2886|Fujishiro|Shark|279
2831|Mawari|Zenigata|151
48155|Hana|Oshiroi|232
48109|Ayame|Shaga|289
51217|Bouzu||21
48161|Asebi|Inoue|312
48159|Yuu|Kaneshiro|122
51229|Ren|Nikaidou|22
51209|Kyou|Sawagi|100
48157|Ume|Shiraume|192
48107|You|Satou|265
42103|Sen|Yarizui|433
51221|Chapatsu||80
51225|Tadaaki|Endou|31
51231|Kiku|Matsuba|24
51211|Kyou|Sawagi|20
72321|The Club of Hercules||27
50635|Tomoaki|Yamahara|18
31669|Cole||18
1723|Harmona||15
1724|Jagara||195
18060|Myuu||39
32261|Leara||15
30583|Lord Darcia the First||27
22303|Owl||90
107615|Alisha|Diphda|362
107621|Lailah||280
107613|Sorey||412
144304|Atakk||17
144745|Laphicet|Crowe|39
124249|Dezel||195
148215|Eizen||252
143281|Magilou||346
142298|Maltran||80
143282|Rokurou|Rangetsu|140
143509|Seres||39
124250|Zaveid||218
107619|Edna||361
107617|Mikleo||411
144522|Aiguille||15
143218|Velvet|Crowe|454
143565|Oscar|Dragonia|20
122149|Lunarre||179
128094|Maisen||20
124248|Rose||281
144743|Sirel||15
142299|Symonne||100
88219||Castorp|135
88209||Kurokawa|80
43143|Raishin|Akabane|280
88617|Henriette|Belew|20
88607|Irori||160
56639|Kimberly||20
88609|Komurasaki||80
84563|Sigmund||108
43144|Yaya||461
47589|Charlotte|Belew|266
56833|Frey||270
88615|Hotaru||39
52319|Shouko|Karyuusai|115
56837|Loki||108
88623|Shin||15
145438|Rin||452
148302|Shigeru||155
135029|Student B||19
166609|Carole||383
171996|Aaron||15
167118|Angela||286
170849|Cybelle||151
171794|Desmond||164
167949|Ertegun||182
171988|Flora||80
167946|Gus||135
171577|Mermaid Sisters||176
171580|OG Bulldog||21
171636|Pyotr||146
183992|Skip||15
171993|Tobe||17
166610|Tuesday||397
183994|Crystal||69
183981|Ezekiel||69
171579|GGK||20
171997|Hamilton||16
167948|Roddy||270
167947|Tao||198
19242|Kazuya|Aoi|251
39010|Rana|Linchen|279
81785|Gengo|Aoi|15
39011|Ingrid|Bernstein|100
39143|Arthur|Crypton|17
40574|Olivia|el Bridget|30
40404|Violet|el Bridget|20
50001|Andre|Francoise|15
39510|Miyabi|Kannazuki|20
39013|Cathy|Lockharte|206
39512|Trish|McKenzie|23
39012|Ganessa|Roland|135
39144|Attia|Simmons|55
19241|Satellizer|el Bridget|513
39671|Kazuha|Aoi|20
39017|Cleo|Blunt|55
39500|Audrey|Duval|25
42067|Louis|el Bridget|17
39019|Chiffon|Fairchild|372
39501|Kaho|Hiiragi|18
39503|Yumi|Kim|16
82193|Soona|Lee|22
39014|Elizabeth|Mably|284
39015|Arnett|McMillian|115
39509|Ticy|Phenyl|172
49997|Sister Margaret||16
195256|Gobichi||15
217557|Kokobu||39
197770|Lilina||16
163085|Nana|Hiiragi|475
185350|Kirara|Habu|20
185343|Michiru|Inukai|348
185355|Shinji|Kazama|80
185354|Yuuka|Sasaki|55
185346|Kosakai|Shoichi|18
185359|Jin|Tachibana|251
185348|Rentarou|Tsurumigawa|39
163088|Kyouya|Onodera|428
185353|Tsunekichi|Hatadaira|135
185349|Seiya|Koori|30
151572|Nanao|Nakajima|248
185344|Youhei|Shibusawa|34
185357|Fuuko|Sorano|208
185352|Kaori|Takanashi|25
202268|Tatsumi|Tsuruoka|18
141443|Deliquent B||16
136428|Gofukuya||20
141441|Shady Goldfish||15
141440|Landlady||24
206609|Ojisan||414
212066|Edgar|Crosstruger|15
206611|Elf||412
212068|Sawae||21
206610|Takafumi|Takaoka|146
206614|Alicia|Edelsia|140
206612|Sumika|Fujimiya|299
220930|Mira|Greyler|17
206613|Mabel|Rayveil|347
212067|Raiga|Striga|21
167445|Futaba|Igarashi|403
202255|Buchou||90
184508|Souta|Kazama|368
202254|Ojii-chan||151
200761|Yuuto|Sakurai|80
200762|Mona|Tsukishiro|278
184506|Harumi|Takeda|334
202256||Hijikata|34
184509|Natsumi|Kurobe|359
202257||Ooishi|15
184507|Touko|Sakurai|424
123717|Oyou||21
21750|Setsuko|Ichikawa|17
65523|Junko|Enoshima|597
78137|Mukuro|Ikusaba|380
73227|Nagito|Komaeda|671
140127|Chisa|Yukizome|294
65531|Aoi|Asahina|430
65529|Touko|Fukawa|511
73229|Teruteru|Hanamura|208
140021|Sounosuke|Izayoi|206
140019|Seiko|Kimura|325
63845|Kyouko|Kirigiri|649
140026|Kouichi|Kizakura|203
65537|Leon|Kuwata|332
142894|Natsumi|Kuzuryuu|80
63849|Sayaka|Maizono|342
73209|Ibuki|Mioda|504
73235|Monokuma||556
143828|Soushun|Murasame|15
73207|Sonia|Nevermind|370
75434|Sakura|Oogami|369
73223|Akane|Owari|238
73225|Hiyoko|Saionji|329
73213|Gundam|Tanaka|491
65541|Byakuya|Togami|502
144438|Ultimate Imposter||201
65535|Hifumi|Yamada|176
73203|Hajime|Hinata|510
87725|Izuru|Kamukura|426
73205|Chiaki|Nanami|636
140020|Ruruka|Andou|189
66573|Chihiro|Fujisaki|495
65533|Yasuhiro|Hagakure|289
65543|Kiyotaka|Ishimaru|442
92659|Jin|Kirigiri|23
73217|Mahiru|Koizumi|323
73219|Fuyuhiko|Kuzuryuu|404
65525|Celestia|Ludenberg|546
78131|Yasuke|Matsuda|122
140042|Ryouta|Mitarai|316
140126|Kyousuke|Munakata|211
63851|Makoto|Naegi|512
73233|Nekomaru|Nidai|232
65539|Mondo|Oowada|357
73231|Peko|Pekoyama|356
140128|Juuzou|Sakakura|290
73215|Kazuichi|Souda|413
140025|Kazuo|Tengan|39
73221|Mikan|Tsumiki|487
143895|Aiko|Umesawa|55
112907|Atla||259
112917|Sadina||108
112905|Fohl||17
55843|Hime|Haruno|279
55845|Mayoi|Katase|336
55841|Io|Otonashi|439
60509|Kyouya|Saibara|39
60511|Kikue|Sakuragawa|80
55847|Sakaki|Inui|186
55839|Tsumiki|Miniwa|549
60503|Miiko|Inui|135
60507|Kana|Miyama|20
60505|Saki|Sakimori|100
150916|Reina|Aharen|457
186395|Eru|Aharen|146
206294|Atsushi||30
184667|Miyahira-sensei||15
206293|Younger Sister|Raidou |55
184665|Hanako|Satou|29
150918|Matsuboshi|Raidou|341
186392|Ren|Aharen|160
186390|Futaba||16
184664|Ishikawa||32
184663|Mitsuki|Ooshiro|140
204012|Toubaru-sensei||201
170064|Mizuha|Kiryuu|342
170062|Yuika|Koga|254
170061|Sayuki|Tokihara|408
172364|Angel Keiki||23
170078|Koharu|Ootori|239
170060|Keiki|Kiryuu|211
170065|Mao|Nanjou|234
172361|Shouma|Akiyama|69
172365|Devil Keiki||35
172200|Ayano|Fujimoto|206
172367|Vegetarian's Owner||16
171669|Rin|Azuma|220
174165|Aerial||20
172257|Anastasia||179
179397|Sumella||39
171668|Taichi|Nishimura|155
179378|Almeda||15
179381|Charlotte||16
179379|Grami||15
171570|Lemiya||129
171563|Myura||80
179377|Alsena|Norman|15
123862|Rika|Honjou|246
126727|Mayuko|Nise|417
131122|Sniper Kamen||553
126733|Kazuma|Aohara|15
197086|Ein||176
135187|Maid-fuku Kamen||186
202900|White Feather Kamen||55
123861|Yuri|Honjou|367
150524|Kuon|Shinzaki|285
179996|Mamoru|Aikawa|15
160742|Dealer Kamen||164
148687|Yayoi|Kusakabe|269
138495|Frank||19
137777|Haroma|Becker|135
135884|Chamille|Kitora Katjvanmaninik|479
118719|Ikta|Solork|499
143005|Jean|Arquinex|36
118721|Yatorishino|Igsem|371
137775|Torway|Remion|80
137776|Matthew|Tetojirichi|140
143000|Nanaqu|Dal|20
142999|Kanna|Temari|151
130918|Kotori|Iida|371
130916|Kouhei|Inuzuka|326
141986|Tae|Inuzuka|20
130917|Tsumugi|Inuzuka|424
141988|Hana||15
141985|Megumi|Iida|21
140411|Shinobu|Kojika|100
141989|Mikio||15
140412|Yuusuke|Yagi|198
118373|Leviathan||18
95195|Kaori|Fujimiya|425
104775|Shiho|Fujimiya|90
95199|Shougo|Kiryuu|345
105483|Hajime|Kujou|55
101399|Saki|Yamagishi|345
95197|Yuuki|Hase|312
104777|Jun|Inoue|28
109893|Mother|Kujou|15
106425|Ai|Nishimura|15
106841|Maiko|Serizawa|35
81865|Minotaur||16
212279|Marie||55
75952|Livius Orvinus|Ifrikia|428
100309|Neil||186
102523|Nia|Remercier|22
102521|Mira|Remercier|31
104759|Suunya||16
104447|Tohara||20
104985|Wodan||31
75950|Nike|Remercier|441
104983|Catesby||22
107155|Bardwin Cecil|Ifrikia|140
104767|Jaina||39
115021|Lady Larissa||16
104757|Ratcliff||18
115015|Iraha|Remercier|15
102525|Kara|Remercier|23
104449|Sheila||16
115023|Violeta||23
7088|Akira|Tsubaki|295
35362|Aika|Hayakawa|55
32446|Momoka|Imai|108
